Label	GroupId	CoveredQueryTermNumberAnchor	CoveredQueryTermNumberTitle	CoveredQueryTermNumberUrl	CoveredQueryTermNumberWholeDocument	CoveredQueryTermNumberBody	CoveredQueryTermRatioAnchor	CoveredQueryTermRatioTitle	CoveredQueryTermRatioUrl	CoveredQueryTermRatioWholeDocument	CoveredQueryTermRatioBody	StreamLengthAnchor	StreamLengthTitle	StreamLengthUrl	StreamLengthWholeDocument	StreamLengthBody	IdfAnchor	IdfTitle	IdfUrl	IdfWholeDocument	IdfBody	SumTfAnchor	SumTfTitle	SumTfUrl	SumTfWholeDocument	SumTfBody	MinTfAnchor	MinTfTitle	MinTfUrl	MinTfWholeDocument	MinTfBody	MaxTfAnchor	MaxTfTitle	MaxTfUrl	MaxTfWholeDocument	MaxTfBody	MeanTfAnchor	MeanTfTitle	MeanTfUrl	MeanTfWholeDocument	MeanTfBody	VarianceTfAnchor	VarianceTfTitle	VarianceTfUrl	VarianceTfWholeDocument	VarianceTfBody	SumStreamLengthNormalizedTfAnchor	SumStreamLengthNormalizedTfTitle	SumStreamLengthNormalizedTfUrl	SumStreamLengthNormalizedTfWholeDocument	SumStreamLengthNormalizedTfBody	MinStreamLengthNormalizedTfAnchor	MinStreamLengthNormalizedTfTitle	MinStreamLengthNormalizedTfUrl	MinStreamLengthNormalizedTfWholeDocument	MinStreamLengthNormalizedTfBody	MaxStreamLengthNormalizedTfAnchor	MaxStreamLengthNormalizedTfTitle	MaxStreamLengthNormalizedTfUrl	MaxStreamLengthNormalizedTfWholeDocument	MaxStreamLengthNormalizedTfBody	MeanStreamLengthNormalizedTfAnchor	MeanStreamLengthNormalizedTfTitle	MeanStreamLengthNormalizedTfUrl	MeanStreamLengthNormalizedTfWholeDocument	MeanStreamLengthNormalizedTfBody	VarianceStreamLengthNormalizedTfAnchor	VarianceStreamLengthNormalizedTfTitle	VarianceStreamLengthNormalizedTfUrl	VarianceStreamLengthNormalizedTfWholeDocument	VarianceStreamLengthNormalizedTfBody	SumTfidfAnchor	SumTfidfTitle	SumTfidfUrl	SumTfidfWholeDocument	SumTfidfBody	MinTfidfAnchor	MinTfidfTitle	MinTfidfUrl	MinTfidfWholeDocument	MinTfidfBody	MaxTfidfAnchor	MaxTfidfTitle	MaxTfidfUrl	MaxTfidfWholeDocument	MaxTfidfBody	MeanTfidfAnchor	MeanTfidfTitle	MeanTfidfUrl	MeanTfidfWholeDocument	MeanTfidfBody	VarianceTfidfAnchor	VarianceTfidfTitle	VarianceTfidfUrl	VarianceTfidfWholeDocument	VarianceTfidfBody	BooleanModelAnchor	BooleanModelTitle	BooleanModelUrl	BooleanModelWholeDocument	BooleanModelBody	VectorSpaceModelAnchor	VectorSpaceModelTitle	VectorSpaceModelUrl	VectorSpaceModelWholeDocument	VectorSpaceModelBody	Bm25Anchor	Bm25Title	Bm25Url	Bm25WholeDocument	Bm25Body	LmirAbsAnchor	LmirAbsTitle	LmirAbsUrl	LmirAbsWholeDocument	LmirAbsBody	LmirDirAnchor	LmirDirTitle	LmirDirUrl	LmirDirWholeDocument	LmirDirBody	LmirJmAnchor	LmirJmTitle	LmirJmUrl	LmirJmWholeDocument	LmirJm	NumberSlashInUrl	LengthUrl	InlinkNumber	OutlinkNumber	PageRank	SiteRank	QualityScore	QualityScore2	QueryUrlClickCount	UrlClickCount	UrlDwellTime
0	121	4	0	1	0	4	1	0	0.25000	0	1	690	0	8	11	709	20.816575	39.890686	36.194848	39.859585	20.808863	46	0	1	0	47	2	0	0	0	2	32	0	1	0	33	11.50000	0	0.25000	0	11.75000	144.75000	0	0.18750	0	155.18750	0.066667	0	0.12500	0	0.066291	0.002899	0	0	0	0.002821	0.046377	0	0.12500	0	0.046544	0.016667	0	0.03125	0	0.016573	0.000304	0	0.00293	0	0.000309	165.742069	0	6.473554	0	168.65435	12.34823	0	0	0	12.346078	98.626461	0	6.473554	0	101.552585	41.435517	0	1.618389	0	42.163587	1149.591345	0	7.857544	0	1234.968038	1	0	0	0	1	0.544708	0	0.341195	0	0.537843	46.347194	0	6.213913	0	46.300352	-19.251306	-39.509571	-39.833267	-43.505035	-19.32846	-23.907566	-43.058227	-42.709726	-46.485294	-23.90575	-18.941377	-44.250887	-44.576634	-48.245996	-19.019233	5	50	162	0	221	15383	37	10	0	0	0	
1	121	4	1	2	0	4	1	0.25000	0.50000	0	1	967	2	4	8	981	20.816575	39.890686	36.194848	39.859585	20.808863	66	1	2	0	69	4	0	0	0	4	38	1	1	0	40	16.50000	0.25000	0.50000	0	17.25000	166.75000	0.18750	0.25000	0	185.68750	0.068252	0.50000	0.50000	0	0.070336	0.004137	0	0	0	0.004077	0.039297	0.50000	0.25000	0	0.040775	0.017063	0.12500	0.12500	0	0.017584	0.000178	0.046875	0.015625	0	0.000193	310.59951	7.330083	14.51112	0	319.632813	16.981664	0	0	0	16.977135	145.628349	7.330083	8.037566	0	145.609921	77.649878	1.832521	3.62778	0	79.908203	3011.953342	10.074396	13.466555	0	3063.512685	1	0	0	0	1	0.890099	0.353264	0.543877	0	0.882303	57.481195	9.769251	19.738251	0	57.745786	-17.860698	-38.817577	-31.402638	-43.505035	-17.763978	-21.971374	-43.054233	-40.240587	-46.485294	-21.845504	-17.950313	-43.557795	-33.099775	-48.245996	-17.861276	2	39	6	6	144	512	6	17	0	0	0	
0	121	4	0	2	0	4	1	0	0.50000	0	1	1888	0	11	8	1907	20.816575	39.890686	36.194848	39.859585	20.808863	89	0	2	0	91	5	0	0	0	5	50	0	1	0	51	22.25000	0	0.50000	0	22.75000	288.68750	0	0.25000	0	298.18750	0.04714	0	0.181818	0	0.047719	0.002648	0	0	0	0.002622	0.026483	0	0.090909	0	0.026744	0.011785	0	0.045455	0	0.01193	0.000081	0	0.002066	0	0.000082	433.905196	0	14.51112	0	439.792478	21.22708	0	0	0	21.221418	218.442523	0	8.037566	0	218.414882	108.476299	0	3.62778	0	109.94812	6614.461863	0	13.466555	0	6574.992634	1	0	0	0	1	0.904963	0	0.543877	0	0.903421	54.363224	0	11.41046	0	54.664131	-19.290061	-39.509571	-33.421182	-43.505035	-19.232002	-21.89697	-43.058227	-40.254535	-46.485294	-21.823589	-19.459942	-44.250887	-35.122754	-48.245996	-19.406158	2	45	7	8	128	512	1	14	0	0	0	
0	121	3	0	0	1	3	0.75000	0	0	0.25000	0.75000	703	0	6	8	717	20.816575	39.890686	36.194848	39.859585	20.808863	8	0	0	1	9	0	0	0	0	0	5	0	0	1	5	2	0	0	0.25000	2.25000	3.50000	0	0	0.18750	3.68750	0.01138	0	0	0.12500	0.012552	0	0	0	0	0	0.007112	0	0	0.12500	0.006974	0.002845	0	0	0.03125	0.003138	0.000007	0	0	0.00293	0.000007	45.118187	0	0	14.614018	55.510064	0	0	0	0	0	21.22708	0	0	14.614018	31.202126	11.279547	0	0	3.653504	13.877516	96.003658	0	0	40.044284	165.776517	0	0	0	0	0	0.876361	0	0	0.705395	0.928383	31.112262	0	0	15.20460	34.811545	-28.794563	-39.509571	-39.833267	-35.893896	-28.28889	-30.152642	-43.058227	-42.709726	-39.157226	-29.770529	-28.573966	-44.250887	-44.576634	-40.633016	-28.228607	3	50	12	0	12313	54881	2	4	0	0	0	
0	121	4	2	2	0	4	1	0.50000	0.50000	0	1	649	5	8	8	670	20.816575	39.890686	36.194848	39.859585	20.808863	62	2	2	0	66	1	0	0	0	1	41	1	1	0	43	15.50000	0.50000	0.50000	0	16.50000	238.25000	0.25000	0.25000	0	263.25000	0.095532	0.40000	0.25000	0	0.098507	0.001541	0	0	0	0.001493	0.063174	0.20000	0.12500	0	0.064179	0.023883	0.10000	0.06250	0	0.024627	0.000566	0.01000	0.003906	0	0.000586	236.241523	16.474435	14.51112	0	248.358944	4.245416	0	0	0	4.244284	126.365153	9.144352	8.037566	0	132.326096	59.060381	4.118609	3.62778	0	62.089736	1949.200654	17.374384	13.466555	0	2110.192334	1	0	0	0	1	0.668695	0.564782	0.543877	0	0.658358	51.658116	13.361829	13.929109	0	51.735535	-19.131379	-32.039727	-32.786269	-43.505035	-19.069734	-23.284875	-40.437091	-40.248563	-46.485294	-23.136936	-18.175118	-33.737504	-34.485942	-48.245996	-18.121281	2	38	6	6	144	512	8	69	0	0	0	
1	121	4	0	2	1	4	1	0	0.50000	0.25000	1	986	0	10	6	1002	20.816575	39.890686	36.194848	39.859585	20.808863	41	0	2	1	44	1	0	0	0	1	24	0	1	1	25	10.25000	0	0.50000	0.25000	11	89.18750	0	0.25000	0.18750	100.50000	0.041582	0	0.20000	0.166667	0.043912	0.001014	0	0	0	0.000998	0.024341	0	0.10000	0.166667	0.02495	0.010396	0	0.05000	0.041667	0.010978	0.000092	0	0.00250	0.005208	0.00010	231.176084	0	20.383374	14.614018	254.920202	3.087057	0	0	0	3.08652	145.628349	0	13.90982	14.614018	166.411339	57.794021	0	5.095844	3.653504	63.730051	3350.045695	0	32.879879	40.044284	4361.76116	1	0	0	0	1	0.905894	0	0.807957	0.705395	0.909094	48.753457	0	17.055977	17.649543	49.496884	-22.720523	-39.509571	-27.380798	-35.606215	-22.602793	-25.30685	-43.058227	-34.489962	-39.15324	-25.156109	-21.474888	-44.250887	-29.080705	-40.345333	-21.364883	2	28	6	0	124	40	38	28	0	2	11.1	
0	121	4	0	0	0	4	1	0	0	0	1	1108	0	5	10	1123	20.816575	39.890686	36.194848	39.859585	20.808863	10	0	0	0	10	1	0	0	0	1	5	0	0	0	5	2.50000	0	0	0	2.50000	2.75000	0	0	0	2.75000	0.009025	0	0	0	0.008905	0.000903	0	0	0	0.00089	0.004513	0	0	0	0.004452	0.002256	0	0	0	0.002226	0.000002	0	0	0	0.000002	41.635715	0	0	0	41.606834	3.087057	0	0	0	3.08652	15.410385	0	0	0	15.386755	10.408929	0	0	0	10.401709	21.010205	0	0	0	20.949227	1	0	0	0	1	0.799057	0	0	0	0.799145	25.194008	0	0	0	25.303211	-28.047312	-39.509571	-39.833267	-43.505035	-28.100496	-29.226476	-43.058227	-42.709726	-46.485294	-29.247447	-25.739623	-44.250887	-44.576634	-48.245996	-25.79333	4	50	969	0	4328	37617	91	31	0	0	0	
1	121	4	0	2	0	4	1	0	0.50000	0	1	1006	0	11	8	1025	20.816575	39.890686	36.194848	39.859585	20.808863	23	0	2	0	25	3	0	0	0	4	8	0	1	0	8	5.75000	0	0.50000	0	6.25000	3.68750	0	0.25000	0	3.18750	0.022863	0	0.181818	0	0.02439	0.002982	0	0	0	0.003902	0.007952	0	0.090909	0	0.007805	0.005716	0	0.045455	0	0.006098	0.000004	0	0.002066	0	0.000003	135.27899	0	14.51112	0	141.391974	9.261172	0	0	0	12.346078	83.216199	0	8.037566	0	83.205669	33.819748	0	3.62778	0	35.347994	837.913373	0	13.466555	0	783.530197	1	0	0	0	1	0.978989	0	0.543877	0	0.983934	49.164426	0	11.41046	0	50.26346	-21.514879	-39.509571	-33.421182	-43.505035	-21.085084	-25.185637	-43.058227	-40.254535	-46.485294	-24.807846	-21.336459	-44.250887	-35.122754	-48.245996	-20.991045	5	41	7	0	283	42109	7	4	0	0	0	
0	121	4	0	0	0	4	1	0	0	0	1	940	0	7	11	958	20.816575	39.890686	36.194848	39.859585	20.808863	51	0	0	0	51	2	0	0	0	2	38	0	0	0	38	12.75000	0	0	0	12.75000	214.68750	0	0	0	214.68750	0.054255	0	0	0	0.053236	0.002128	0	0	0	0.002088	0.040426	0	0	0	0.039666	0.013564	0	0	0	0.013309	0.000243	0	0	0	0.000234	206.932267	0	0	0	206.73805	6.174115	0	0	0	6.173039	117.118922	0	0	0	116.939341	51.733067	0	0	0	51.684512	1848.896558	0	0	0	1843.099936	1	0	0	0	1	0.688265	0	0	0	0.688422	49.123328	0	0	0	49.152373	-20.355922	-39.509571	-39.833267	-43.505035	-20.43162	-24.117458	-43.058227	-42.709726	-46.485294	-24.142755	-20.067926	-44.250887	-44.576634	-48.245996	-20.14375	5	51	0	0	271	12806	59	14	0	0	0	
0	121	4	0	2	0	4	1	0	0.50000	0	1	2091	1	30	6	2128	20.816575	39.890686	36.194848	39.859585	20.808863	61	0	3	0	64	1	0	0	0	1	57	0	2	0	59	15.25000	0	0.75000	0	16	581.18750	0	0.68750	0	616.50000	0.029173	0	0.10000	0	0.030075	0.000478	0	0	0	0.00047	0.02726	0	0.066667	0	0.027726	0.007293	0	0.02500	0	0.007519	0.000133	0	0.000764	0	0.000136	197.658298	0	26.856929	0	213.940217	3.087057	0	0	0	3.08652	175.678384	0	13.90982	0	181.563713	49.414574	0	6.714232	0	53.485054	5321.380005	0	45.196765	0	5509.264781	1	0	0	0	1	0.329527	0	0.768427	0	0.373658	21.026971	0	9.394583	0	25.20106	-28.599802	-39.509571	-28.400108	-43.505035	-27.169188	-28.349006	-43.058227	-34.013105	-46.485294	-27.659294	-26.244771	-44.250887	-30.584649	-48.245996	-25.587161	2	20	34	0	30093	9813	15	6	0	0	0	
0	121	1	1	0	1	1	0.25000	0.25000	0	0.25000	0.25000	809	2	0	10	821	20.816575	39.890686	36.194848	39.859585	20.808863	128	1	0	2	131	0	0	0	0	0	128	1	0	2	131	32	0.25000	0	0.50000	32.75000	3072	0.18750	0	0.75000	3217.68750	0.15822	0.50000	0	0.20000	0.159562	0	0	0	0	0	0.15822	0.50000	0	0.20000	0.159562	0.039555	0.12500	0	0.05000	0.03989	0.004694	0.046875	0	0.00750	0.004774	543.413249	8.550919	0	17.302128	556.001157	0	0	0	0	0	543.413249	8.550919	0	17.302128	556.001157	135.853312	2.13773	0	4.325532	139.000289	55368.36739	13.709664	0	56.130683	57963.241274	0	0	0	0	0	0.352621	0.412071	0	0.418208	0.352611	14.580738	11.396334	0	12.537606	14.584904	-41.611069	-37.523904	-39.833267	-41.013193	-41.568801	-38.752718	-42.034729	-42.709726	-44.493242	-38.753257	-43.502621	-42.263324	-44.576634	-46.209512	-43.500819	3	51	9497	3	18963	24613	6	84	0	0	0	
0	121	4	0	2	1	4	1	0	0.50000	0.25000	1	601	0	15	9	625	20.816575	39.890686	36.194848	39.859585	20.808863	37	0	5	1	43	1	0	0	0	1	32	0	3	1	36	9.25000	0	1.25000	0.25000	10.75000	172.68750	0	1.68750	0.18750	213.68750	0.061564	0	0.333333	0.111111	0.06880	0.001664	0	0	0	0.00160	0.053245	0	0.20000	0.111111	0.05760	0.015391	0	0.083333	0.027778	0.01720	0.000478	0	0.00750	0.002315	0.000547	129.850042	0	47.240303	7.189324	162.804796	4.245416	0	0	0	4.244284	98.626461	0	27.819641	7.189324	110.784639	32.46251	0	11.810076	1.797331	40.701199	1500.21805	0	148.295744	9.691196	1858.450487	1	0	0	0	1	0.458036	0	0.795764	0.347576	0.566313	39.165934	0	23.958047	6.995337	45.074786	-22.793256	-39.509571	-25.504287	-43.505035	-21.897866	-26.442513	-43.058227	-32.951548	-46.485294	-25.670367	-21.158262	-44.250887	-28.100009	-48.245996	-20.503811	2	49	2	0	7973	21916	25	6	0	1	7.8	
2	121	4	3	3	3	4	1	0.75000	0.75000	0.75000	1	755	4	5	11	775	20.816575	39.890686	36.194848	39.859585	20.808863	51	3	3	3	60	11	0	0	0	11	14	1	1	1	17	12.75000	0.75000	0.75000	0.75000	15	1.68750	0.18750	0.18750	0.18750	6	0.06755	0.75000	0.60000	0.272727	0.077419	0.01457	0	0	0	0.014194	0.018543	0.25000	0.20000	0.090909	0.021935	0.016887	0.18750	0.15000	0.068182	0.019355	0.000003	0.011719	0.00750	0.00155	0.00001	272.521692	31.339767	28.420941	31.208521	322.111928	37.04469	0	0	0	46.297793	145.628349	14.865332	13.90982	14.614018	176.812047	68.130423	7.834942	7.105235	7.80213	80.527982	2013.900051	28.195536	24.513752	27.555086	3095.876293	1	0	0	0	1	0.99691	0.911152	0.912241	0.908351	0.992448	61.839796	29.232885	35.008524	26.883561	63.139159	-16.56901	-17.723026	-18.480613	-21.899471	-16.03214	-21.478404	-31.931123	-32.018836	-33.375176	-20.902921	-16.765476	-16.375646	-17.133863	-20.552043	-16.258859	5	75	9	18	5426	53627	4	10	0	0	0	
2	121	4	0	0	0	4	1	0	0	0	1	609	0	6	13	628	20.816575	39.890686	36.194848	39.859585	20.808863	35	0	0	0	35	2	0	0	0	2	14	0	0	0	14	8.75000	0	0	0	8.75000	18.68750	0	0	0	18.68750	0.057471	0	0	0	0.055732	0.003284	0	0	0	0.003185	0.022989	0	0	0	0.022293	0.014368	0	0	0	0.013933	0.00005	0	0	0	0.000047	221.995316	0	0	0	221.921956	6.174115	0	0	0	6.173039	145.628349	0	0	0	145.609921	55.498829	0	0	0	55.480489	2874.261594	0	0	0	2874.122134	1	0	0	0	1	0.966852	0	0	0	0.966857	58.663529	0	0	0	58.58443	-18.434798	-39.509571	-39.833267	-43.505035	-18.557497	-23.517259	-43.058227	-42.709726	-46.485294	-23.547213	-18.232614	-44.250887	-44.576634	-48.245996	-18.355409	7	64	129446	1	15120	58703	1	2	0	0	0	
0	121	4	1	1	0	4	1	0.25000	0.25000	0	1	972	2	8	8	990	20.816575	39.890686	36.194848	39.859585	20.808863	66	1	1	0	68	4	0	0	0	4	39	1	1	0	41	16.50000	0.25000	0.25000	0	17	178.25000	0.18750	0.18750	0	201.50000	0.067901	0.50000	0.12500	0	0.068687	0.004115	0	0	0	0.00404	0.040123	0.50000	0.12500	0	0.041414	0.016975	0.12500	0.03125	0	0.017172	0.000189	0.046875	0.00293	0	0.000206	288.649627	7.330083	6.473554	0	294.594558	16.981664	0	0	0	16.977135	120.200999	7.330083	6.473554	0	126.171394	72.162407	1.832521	1.618389	0	73.648639	2092.942794	10.074396	7.857544	0	2242.982439	1	0	0	0	1	0.846737	0.353264	0.341195	0	0.83458	56.443933	9.769251	6.213913	0	56.502037	-17.916022	-38.817577	-39.833267	-43.505035	-17.93850	-22.013575	-43.054233	-42.709726	-46.485294	-21.988298	-18.003937	-43.557795	-44.576634	-48.245996	-18.027314	2	38	6	6	144	1199	7	18	0	0	0	
1	121	4	0	1	1	4	1	0	0.25000	0.25000	1	987	0	8	5	1000	20.816575	39.890686	36.194848	39.859585	20.808863	34	0	2	1	37	2	0	0	0	2	15	0	2	1	18	8.50000	0	0.50000	0.25000	9.25000	36.25000	0	0.75000	0.18750	47.68750	0.034448	0	0.25000	0.20000	0.03700	0.002026	0	0	0	0.00200	0.015198	0	0.25000	0.20000	0.01800	0.008612	0	0.06250	0.05000	0.00925	0.000037	0	0.011719	0.00750	0.000048	216.931455	0	27.819641	14.614018	248.043797	8.490832	0	0	0	8.488567	156.030374	0	27.819641	14.614018	187.212756	54.232864	0	6.95491	3.653504	62.010949	3650.092475	0	145.112327	40.044284	5420.279371	1	0	0	0	1	0.92971	0	0.73238	0.705395	0.923678	51.137321	0	20.956445	19.192661	52.05907	-21.214822	-39.509571	-31.284353	-35.423893	-21.07676	-24.756097	-43.058227	-34.920246	-39.151246	-24.591703	-20.854934	-44.250887	-36.396067	-40.163012	-20.724902	2	19	0	0	2267	10474	19	24	0	1	3.6	
2	121	4	3	3	3	4	1	0.75000	0.75000	0.75000	1	773	7	8	14	802	20.816575	39.890686	36.194848	39.859585	20.808863	50	3	3	3	59	11	0	0	0	12	14	1	1	1	17	12.50000	0.75000	0.75000	0.75000	14.75000	1.25000	0.18750	0.18750	0.18750	3.68750	0.064683	0.428571	0.37500	0.214286	0.073566	0.01423	0	0	0	0.014963	0.018111	0.142857	0.12500	0.071429	0.021197	0.016171	0.107143	0.09375	0.053571	0.018392	0.000002	0.003827	0.00293	0.000957	0.000006	263.278025	31.339767	28.420941	31.208521	312.868984	33.957632	0	0	0	43.211273	135.226324	14.865332	13.90982	14.614018	166.411339	65.819506	7.834942	7.105235	7.80213	78.217246	1641.921229	28.195536	24.513752	27.555086	2604.765323	1	0	0	0	1	0.998712	0.911152	0.912241	0.908351	0.995817	61.374083	20.158106	27.281035	22.937367	62.761472	-16.741225	-19.399871	-19.888625	-22.622242	-16.21214	-21.578109	-31.937106	-32.024817	-33.381139	-20.984213	-16.933763	-18.054398	-18.543779	-21.275495	-16.438388	5	94	8	19	1125	53510	6	8	0	0	0	
0	121	4	0	1	0	4	1	0	0.25000	0	1	1218	0	7	11	1236	20.816575	39.890686	36.194848	39.859585	20.808863	42	0	1	0	43	6	0	0	0	6	15	0	1	0	15	10.50000	0	0.25000	0	10.75000	16.25000	0	0.18750	0	14.68750	0.034483	0	0.142857	0	0.03479	0.004926	0	0	0	0.004854	0.012315	0	0.142857	0	0.012136	0.008621	0	0.035714	0	0.008697	0.000011	0	0.003827	0	0.00001	238.941401	0	8.037566	0	241.928045	21.609402	0	0	0	24.692156	145.628349	0	8.037566	0	145.609921	59.73535	0	2.009392	0	60.482011	2546.87541	0	12.112963	0	2489.732278	1	0	0	0	1	0.971763	0	0.423542	0	0.974032	54.749659	0	8.327943	0	55.134901	-19.653834	-39.509571	-38.067316	-43.505035	-19.565574	-23.163044	-43.058227	-41.373849	-46.485294	-23.054567	-19.752548	-44.250887	-42.807159	-48.245996	-19.67783	5	59	14	0	3876	22404	16	13	0	0	0	
0	121	4	0	0	0	4	1	0	0	0	1	4048	0	10	4	4062	20.816575	39.890686	36.194848	39.859585	20.808863	95	0	0	0	95	1	0	0	0	1	77	0	0	0	77	23.75000	0	0	0	23.75000	957.68750	0	0	0	957.68750	0.023468	0	0	0	0.023387	0.000247	0	0	0	0.000246	0.019022	0	0	0	0.018956	0.005867	0	0	0	0.005847	0.000058	0	0	0	0.000058	869.235015	0	0	0	869.092313	3.087057	0	0	0	3.08652	800.955919	0	0	0	800.854567	217.308754	0	0	0	217.273078	113792.589705	0	0	0	113766.953169	1	0	0	0	1	0.887012	0	0	0	0.887087	44.797901	0	0	0	44.989569	-25.777037	-39.509571	-39.833267	-43.505035	-25.793923	-26.095381	-43.058227	-42.709726	-46.485294	-26.106376	-25.064751	-44.250887	-44.576634	-48.245996	-25.078836	1	24	0	0	7441	1447	7	6	0	0	0	
0	121	4	3	2	0	4	1	0.75000	0.50000	0	1	1827	9	11	8	1855	20.816575	39.890686	36.194848	39.859585	20.808863	88	4	2	0	94	5	0	0	0	5	50	2	1	0	53	22	1	0.50000	0	23.50000	289.50000	0.50000	0.25000	0	322.75000	0.048166	0.444444	0.181818	0	0.050674	0.002737	0	0	0	0.002695	0.027367	0.222222	0.090909	0	0.028571	0.012042	0.111111	0.045455	0	0.012668	0.000087	0.006173	0.002066	0	0.000094	423.503171	38.66985	14.51112	0	449.03370	21.22708	0	0	0	21.221418	208.040499	14.865332	8.037566	0	218.414882	105.875793	9.667462	3.62778	0	112.258425	6062.814057	36.419602	13.466555	0	6623.140181	1	0	0	0	1	0.89937	0.870125	0.543877	0	0.898588	54.452858	19.575605	11.41046	0	55.140624	-19.20938	-18.941895	-33.421182	-43.505035	-19.010262	-21.882505	-31.428979	-40.254535	-46.485294	-21.663473	-19.37748	-18.115254	-35.122754	-48.245996	-19.188308	2	38	6	6	153	1186	1	86	0	0	0	
2	121	4	0	0	0	4	1	0	0	0	1	674	0	6	12	692	20.816575	39.890686	36.194848	39.859585	20.808863	12	0	0	0	12	1	0	0	0	1	6	0	0	0	6	3	0	0	0	3	4.50000	0	0	0	4.50000	0.017804	0	0	0	0.017341	0.001484	0	0	0	0.001445	0.008902	0	0	0	0.008671	0.004451	0	0	0	0.004335	0.00001	0	0	0	0.000009	73.24973	0	0	0	73.232407	3.082077	0	0	0	3.077351	41.60810	0	0	0	41.602835	18.312433	0	0	0	18.308102	264.432599	0	0	0	264.387038	1	0	0	0	1	0.947588	0	0	0	0.947636	41.708504	0	0	0	41.659083	-25.416867	-39.509571	-39.833267	-43.505035	-25.51824	-27.925599	-43.058227	-42.709726	-46.485294	-27.954378	-23.27672	-44.250887	-44.576634	-48.245996	-23.381711	6	69	4	4	49517	58651	1	1	0	0	0	
0	121	4	0	1	0	4	1	0	0.25000	0	1	1333	0	8	11	1352	20.816575	39.890686	36.194848	39.859585	20.808863	156	0	1	0	157	1	0	0	0	1	123	0	1	0	124	39	0	0.25000	0	39.25000	2394	0	0.18750	0	2436.18750	0.117029	0	0.12500	0	0.116124	0.00075	0	0	0	0.00074	0.092273	0	0.12500	0	0.091716	0.029257	0	0.03125	0	0.029031	0.001347	0	0.00293	0	0.001333	577.221291	0	6.473554	0	579.68890	4.245416	0	0	0	4.244284	379.095459	0	6.473554	0	381.591533	144.305323	0	1.618389	0	144.922225	20540.436782	0	7.857544	0	20835.235345	1	0	0	0	1	0.565301	0	0.341195	0	0.563341	51.016728	0	6.213913	0	51.079892	-19.717705	-39.509571	-39.833267	-43.505035	-19.765425	-22.035099	-43.058227	-42.709726	-46.485294	-22.049692	-18.873743	-44.250887	-44.576634	-48.245996	-18.922155	5	50	253	0	193	14296	124	36	0	2	3.2	
0	121	4	2	2	2	4	1	0.50000	0.50000	0.50000	1	1045	5	6	12	1068	20.816575	39.890686	36.194848	39.859585	20.808863	47	2	2	2	53	2	0	0	0	2	22	1	1	1	25	11.75000	0.50000	0.50000	0.50000	13.25000	56.18750	0.25000	0.25000	0.25000	78.68750	0.044976	0.40000	0.333333	0.166667	0.049625	0.001914	0	0	0	0.001873	0.021053	0.20000	0.166667	0.083333	0.023408	0.011244	0.10000	0.083333	0.041667	0.012406	0.000051	0.01000	0.006944	0.001736	0.000069	280.260256	23.416251	21.683728	23.265082	324.111695	6.174115	0	0	0	6.173039	156.030374	14.865332	13.90982	14.614018	187.212756	70.065064	5.854063	5.420932	5.81627	81.027924	3519.623693	39.254028	34.092681	38.273604	5172.356318	1	0	0	0	1	0.954685	0.82524	0.839165	0.820049	0.953625	55.548163	18.99209	24.40540	18.953984	56.601084	-19.80997	-24.791783	-25.013559	-28.891144	-19.574785	-23.395293	-33.536746	-33.406093	-35.983856	-23.116635	-19.649805	-26.487133	-26.708984	-30.586319	-19.426666	5	78	16	11	8299	53514	4	7	0	0	0	
0	121	2	0	0	0	2	0.50000	0	0	0	0.50000	437	0	9	9	455	20.816575	39.890686	36.194848	39.859585	20.808863	5	0	0	0	5	0	0	0	0	0	4	0	0	0	4	1.25000	0	0	0	1.25000	2.68750	0	0	0	2.68750	0.011442	0	0	0	0.010989	0	0	0	0	0	0.009153	0	0	0	0.008791	0.00286	0	0	0	0.002747	0.000014	0	0	0	0.000013	45.853516	0	0	0	45.847118	0	0	0	0	0	41.60810	0	0	0	41.602835	11.463379	0	0	0	11.46178	305.905323	0	0	0	305.830058	0	0	0	0	0	0.892508	0	0	0	0.892596	32.071807	0	0	0	31.94043	-32.286652	-39.509571	-39.833267	-43.505035	-32.419266	-32.668229	-43.058227	-42.709726	-46.485294	-32.712181	-33.729051	-44.250887	-44.576634	-48.245996	-33.824383	2	62	85	1	214	54988	1	3	0	0	0	
1	121	4	0	1	0	4	1	0	0.25000	0	1	1028	0	13	11	1052	20.816575	39.890686	36.194848	39.859585	20.808863	35	0	1	0	36	2	0	0	0	2	15	0	1	0	16	8.75000	0	0.25000	0	9	23.18750	0	0.18750	0	26.50000	0.034047	0	0.076923	0	0.034221	0.001946	0	0	0	0.001901	0.014591	0	0.076923	0	0.015209	0.008512	0	0.019231	0	0.008555	0.000022	0	0.001109	0	0.000024	139.997538	0	7.773907	0	144.166454	20.80405	0	0	0	20.801417	63.68124	0	7.773907	0	67.908538	34.999385	0	1.943477	0	36.041614	301.162597	0	11.331306	0	365.240324	1	0	0	0	1	0.700076	0	0.409655	0	0.688457	43.14283	0	5.455214	0	43.254751	-20.636553	-39.509571	-39.758587	-43.505035	-20.661178	-24.258814	-43.058227	-41.643772	-46.485294	-24.22649	-20.414521	-44.250887	-43.711971	-48.245996	-20.442252	2	68	8306	1	11254	54988	3	5	0	0	0	
